,Unnamed: 0,Unnamed: 0.1,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
0,302,6334,2004-09-16,Haze,0.7154471544715446,0.0,0.0,0.6527777777777778,0.2595356550580434,0.0,0.0,30.222222222222214,0.0,0.0,0.06728395061728397,0.26756756756756755,2004.0,9.0,38.0,16.0,6.777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4051607343785251,0.9612700496617612,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,17,14,11,18,10,7.0,0
1,303,6338,2004-09-17,Haze,0.6829268292682927,0.0,0.0,0.4270833333333333,0.2537313432835826,0.0,0.0,32.5,0.0,0.0,0.06666666666666668,0.07567567567567568,2004.0,9.0,38.0,17.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,16,8,11,18,3,8.0,0
2,304,6342,2004-09-18,Haze,0.7317073170731708,0.0,0.0,0.46875,0.2462686567164183,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.07567567567567568,2004.0,9.0,38.0,18.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,18,9,10,8,3,8.0,0
3,305,6346,2004-09-19,Haze,0.7195121951219513,0.0,0.0,0.4375,0.2425373134328361,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.05135135135135136,2004.0,9.0,38.0,19.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,18,8,9,8,2,8.0,0
2,304,6342,2004-09-18,Haze,0.7317073170731708,0.0,0.0,0.46875,0.2462686567164183,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.07567567567567568,2004.0,9.0,38.0,18.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,18,9,10,8,3,8.0,1
3,305,6346,2004-09-19,Haze,0.7195121951219513,0.0,0.0,0.4375,0.2425373134328361,0.0,0.0,33.5,0.0,0.0,0.03333333333333333,0.05135135135135136,2004.0,9.0,38.0,19.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,18,8,9,8,2,8.0,1
4,306,6350,2004-09-20,Haze,0.7317073170731708,0.0,0.0,0.453125,0.2462686567164183,0.0,0.0,34.5,0.0,0.0,0.03333333333333333,0.15000000000000002,2004.0,9.0,39.0,20.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.4551235777621591,0.001756268235678593,18,9,10,8,6,9.0,1
5,307,6354,2004-09-21,Haze,0.7317073170731708,0.0,0.0,0.515625,0.2537313432835826,0.0,0.0,32.5,0.0,0.0,0.03333333333333333,0.35,2004.0,9.0,39.0,21.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.4551235777621591,0.001756268235678593,18,10,11,8,13,8.0,1
6,308,6358,2004-09-22,Haze,0.6463414634146342,0.0,0.0,0.40625,0.2425373134328361,0.0,0.0,31.0,0.0,0.0,0.05,0.2756756756756757,2004.0,9.0,39.0,22.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.4551235777621591,0.001756268235678593,15,8,9,13,10,8.0,1
7,309,6362,2004-09-23,Haze,0.6707317073170732,0.0,0.0,0.4739583333333334,0.2574626865671648,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.15000000000000002,2004.0,9.0,39.0,23.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32322330470336313,0.9267766952966368,0.4999999999999999,0.0,0.4551235777621591,0.001756268235678593,16,9,11,8,6,8.0,1
