,Unnamed: 0,Unnamed: 0.1,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
0,475,8573,2006-04-01,Haze,0.4878048780487805,0.0,0.0,0.4479166666666666,0.2388059701492544,0.0,0.0,23.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,13.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.5143902334072789,1.0,9,9,9,8,1,5.0,0
1,476,8577,2006-04-02,Haze,0.4634146341463415,0.0,0.0,0.31249999999999994,0.2388059701492544,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2006.0,4.0,13.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.5143902334072789,1.0,9,6,9,8,4,6.0,0
0,475,8573,2006-04-01,Haze,0.4878048780487805,0.0,0.0,0.4479166666666666,0.2388059701492544,0.0,0.0,23.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,13.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.5143902334072789,1.0,9,9,9,8,1,5.0,1
1,476,8577,2006-04-02,Haze,0.4634146341463415,0.0,0.0,0.31249999999999994,0.2388059701492544,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2006.0,4.0,13.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.5143902334072789,1.0,9,6,9,8,4,6.0,1
2,477,8581,2006-04-03,Widespread Dust,0.4390243902439025,0.0,0.0,0.28124999999999994,0.2462686567164188,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,14.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,8,5,10,8,1,6.0,1
3,478,8585,2006-04-04,Widespread Dust,0.4390243902439025,0.0,0.0,0.28124999999999994,0.2462686567164188,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,14.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,8,5,10,8,1,6.0,1
4,479,8589,2006-04-05,Haze,0.4634146341463415,0.0,0.0,0.28124999999999994,0.2388059701492544,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.1,2006.0,4.0,14.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,9,5,9,8,4,6.0,1
5,480,8593,2006-04-06,Haze,0.5121951219512195,0.0,0.0,0.4166666666666666,0.2313432835820901,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,14.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,10,8,8,8,1,6.0,1
6,481,8597,2006-04-07,Haze,0.4634146341463415,0.0,0.0,0.34374999999999994,0.2238805970149258,0.0,0.0,25.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,14.0,7.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,9,6,7,8,1,6.0,1
7,482,8601,2006-04-08,Haze,0.5365853658536586,0.0,0.0,0.40625,0.21641791044776149,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,14.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,11,8,7,8,1,6.0,1
8,483,8605,2006-04-09,Widespread Dust,0.36585365853658536,0.0,0.0,0.11458333333333336,0.20149253731343286,0.0,0.0,32.0,0.0,0.0,0.03333333333333333,0.15135135135135136,2006.0,4.0,14.0,9.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,5,1,5,8,6,8.0,1
7,482,8601,2006-04-08,Haze,0.5365853658536586,0.0,0.0,0.40625,0.21641791044776149,0.0,0.0,26.0,0.0,0.0,0.03333333333333333,0.0,2006.0,4.0,14.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4999999999999999,0.0,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,11,8,7,8,1,6.0,2
