,Unnamed: 0,Unnamed: 0.1,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
0,152,3422,2002-09-16,Clear,0.7560975609756099,0.0,0.0,0.8854166666666666,0.2313432835820901,0.0,0.0,27.0,0.0,0.0,0.022500000000000003,0.0,2002.0,9.0,38.0,16.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9231763352100092,0.2556790289518217,0.4999999999999998,0.0,0.3964807197586971,0.010506786301598792,19,19,8,5,1,6.0,0
1,153,3426,2002-09-17,Clear,0.7479674796747968,0.0,0.0,0.9027777777777776,0.2462686567164188,0.0,0.0,26.33333333333333,0.0,0.0,0.02666666666666667,0.11711711711711713,2002.0,9.0,38.0,17.0,21.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8621721012459359,0.19467479498774867,0.4999999999999998,0.0,0.3964807197586971,0.010506786301598792,19,19,10,6,5,6.0,0
2,154,3430,2002-09-18,Clear,0.7154471544715447,0.0,0.0,0.8125,0.25373134328358243,0.0,0.0,26.66666666666667,0.0,0.0,0.031111111111111107,0.13423423423423425,2002.0,9.0,38.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.971991871678918,0.6264698408504201,0.4999999999999998,0.0,0.3964807197586971,0.010506786301598792,17,17,11,7,5,6.0,0
3,155,3434,2002-09-19,Haze,0.6138211382113822,0.0,0.0,0.6805555555555555,0.27860696517412986,0.0,0.0,25.83333333333333,0.0,0.0,0.04629629629629629,0.0948948948948949,2002.0,9.0,38.0,19.0,8.833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9170819864624268,0.5894276820809154,0.5,0.0,0.3964807197586971,0.010506786301598792,14,14,13,12,4,6.0,0
4,156,3438,2002-09-20,Haze,0.6890243902439024,0.0,0.0,0.77734375,0.2733208955223885,0.0,0.0,26.375,0.0,0.0,0.04411111111111112,0.14362612612612613,2002.0,9.0,38.0,20.0,9.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8882556636709794,0.5312499999999999,0.5,0.0,0.3964807197586971,0.010506786301598792,16,17,13,11,5,6.0,0
5,157,3442,2002-09-21,Clear,0.6585365853658537,0.0,0.0,0.8489583333333333,0.2611940298507465,0.0,0.0,23.5,0.0,0.0,0.04166666666666667,0.12567567567567567,2002.0,9.0,38.0,21.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9914814565722672,0.5647047612756302,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,15,18,12,11,5,5.0,0
6,158,3446,2002-09-22,Clear,0.7317073170731708,0.0,0.0,0.8854166666666666,0.25373134328358216,0.0,0.0,26.0,0.0,0.0,0.05,0.2,2002.0,9.0,38.0,22.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9829629131445341,0.3705904774487392,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,18,19,11,13,7,6.0,0
5,157,3442,2002-09-21,Clear,0.6585365853658537,0.0,0.0,0.8489583333333333,0.2611940298507465,0.0,0.0,23.5,0.0,0.0,0.04166666666666667,0.12567567567567567,2002.0,9.0,38.0,21.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9914814565722672,0.5647047612756302,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,15,18,12,11,5,5.0,1
6,158,3446,2002-09-22,Clear,0.7317073170731708,0.0,0.0,0.8854166666666666,0.25373134328358216,0.0,0.0,26.0,0.0,0.0,0.05,0.2,2002.0,9.0,38.0,22.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9829629131445341,0.3705904774487392,0.4999999999999999,0.0,0.3964807197586971,0.010506786301598792,18,19,11,13,7,6.0,1
7,159,3450,2002-09-23,Haze,0.7282229965156795,0.0,0.0,0.8154761904761906,0.24626865671641826,0.0,0.0,27.142857142857146,0.0,0.0,0.03896825396825397,0.12200772200772204,2002.0,9.0,39.0,23.0,10.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8860773867888924,0.5320205525774304,0.5,0.0,0.455123577762159,0.001756268235678593,18,17,10,10,5,6.0,1
