,Unnamed: 0,Unnamed: 0.1,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
432,334,1332,2001-04-07,Smoke,0.5121951219512195,0.0,0.0,0.5856481481481481,0.2736318407960202,0.0,0.0,23.44444444444445,0.0,0.0,0.02296296296296296,0.13363363363363365,2001.0,4.0,14.0,7.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.2500000000000001,0.9330127018922196,0.4551235777621594,0.9982437317643216,10,12,13,5,5,5.0,50
433,335,1336,2001-04-08,Haze,0.4878048780487805,0.0,0.0,0.3020833333333333,0.2686567164179108,0.0,0.0,32.0,0.0,0.0,0.04666666666666666,0.2513513513513514,2001.0,4.0,14.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,9,5,12,12,9,8.0,50
434,334,1332,2001-04-07,Smoke,0.5121951219512195,0.0,0.0,0.5856481481481481,0.2736318407960202,0.0,0.0,23.44444444444445,0.0,0.0,0.02296296296296296,0.13363363363363365,2001.0,4.0,14.0,7.0,10.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8932286679177839,0.4999999999999999,0.2500000000000001,0.9330127018922196,0.4551235777621594,0.9982437317643216,10,12,13,5,5,5.0,51
435,335,1336,2001-04-08,Haze,0.4878048780487805,0.0,0.0,0.3020833333333333,0.2686567164179108,0.0,0.0,32.0,0.0,0.0,0.04666666666666666,0.2513513513513514,2001.0,4.0,14.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.2500000000000001,0.9330127018922194,0.4551235777621594,0.9982437317643214,9,5,12,12,9,8.0,51
436,336,1340,2001-04-09,Smoke,0.4176829268292683,0.0,0.0,0.31640625,0.2313432835820901,0.0,0.0,29.0,0.0,0.0,0.03958333333333333,0.14425675675675675,2001.0,4.0,15.0,9.0,9.625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8753114898468201,0.5670707615606866,0.2500000000000001,0.9330127018922196,0.3964807197586971,0.9894932136984008,7,6,8,10,6,7.0,51
437,337,1344,2001-04-10,Smoke,0.4599303135888502,0.0,0.0,0.3601190476190476,0.2484008528784652,0.0,0.0,28.714285714285715,0.0,0.0,0.03107142857142857,0.17895752895752895,2001.0,4.0,15.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9080064727668336,0.4738553283011114,0.2500000000000001,0.9330127018922196,0.3964807197586971,0.9894932136984008,8,7,10,7,7,7.0,51
438,338,1348,2001-04-11,Clear,0.41463414634146345,0.0,0.0,0.19791666666666666,0.2761194029850751,0.0,0.0,35.0,0.0,0.0,0.041666666666666664,0.5513513513513514,2001.0,4.0,15.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.9330127018922192,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,7,3,13,11,19,9.0,51
439,339,1352,2001-04-12,Haze,0.5792682926829269,0.0,0.0,0.7005208333333334,0.2518656716417913,0.0,0.0,23.25,0.0,0.0,0.02625,0.1506756756756757,2001.0,4.0,15.0,12.0,21.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8798822514075066,0.20850609624081146,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984012,13,15,10,6,6,5.0,51
440,340,1356,2001-04-13,Haze,0.5203252032520326,0.0,0.0,0.4947916666666666,0.266169154228856,0.0,0.0,26.5,0.0,0.0,0.03777777777777777,0.30045045045045043,2001.0,4.0,15.0,13.0,8.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8670902845870412,0.5804938188574224,0.2500000000000001,0.9330127018922196,0.3964807197586972,0.9894932136984008,11,10,12,9,11,6.0,51
441,341,1360,2001-04-14,Haze,0.5569105691056911,0.0,0.0,0.5902777777777778,0.2885572139303488,0.0,0.0,25.16666666666667,0.0,0.0,0.04527777777777778,0.31756756756756754,2001.0,4.0,15.0,14.0,5.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9087569512537078,0.6526626025061254,0.2500000000000001,0.9330127018922196,0.3964807197586972,0.9894932136984008,12,12,15,12,12,6.0,51
442,342,1364,2001-04-15,Haze,0.6000000000000001,0.0,0.0,0.7041666666666667,0.2865671641791048,0.0,0.0,24.2,0.0,0.0,0.045,0.15081081081081082,2001.0,4.0,15.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8905083415044495,0.5417737667700411,0.2500000000000001,0.9330127018922194,0.3964807197586972,0.9894932136984008,13,15,14,12,6,5.0,51
