,Unnamed: 0,Unnamed: 0.1,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
0,429,11241,2008-02-01,Mist,0.2439024390243903,0.0,0.0,0.75,0.31343283582089576,0.0,0.0,7.0,0.0,0.0,0.03333333333333333,0.0,2008.0,2.0,5.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,1,16,17,8,1,0.0,0
1,430,11245,2008-02-02,Mist,0.41463414634146345,0.0,0.0,0.90625,0.29850746268656714,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.0,2008.0,2.0,5.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,7,19,16,3,1,1.0,0
2,431,11249,2008-02-03,Mist,0.3902439024390244,0.0,0.0,0.8333333333333334,0.2910447761194037,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.0,2008.0,2.0,5.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,6,18,15,3,1,1.0,0
1,430,11245,2008-02-02,Mist,0.41463414634146345,0.0,0.0,0.90625,0.29850746268656714,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.0,2008.0,2.0,5.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,7,19,16,3,1,1.0,1
2,431,11249,2008-02-03,Mist,0.3902439024390244,0.0,0.0,0.8333333333333334,0.2910447761194037,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.0,2008.0,2.0,5.0,3.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.91462787454903,0.7794461054290902,6,18,15,3,1,1.0,1
3,432,11253,2008-02-04,Mist,0.3902439024390244,0.0,0.0,0.8854166666666666,0.29850746268656714,0.0,0.0,11.0,0.0,0.0,0.016666666666666666,0.1,2008.0,2.0,6.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,6,19,16,3,4,1.0,1
4,433,11257,2008-02-05,Mist,0.3902439024390244,0.0,0.0,0.9166666666666666,0.30597014925373145,0.0,0.0,11.0,0.0,0.0,0.016666666666666666,0.3,2008.0,2.0,6.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,6,19,16,3,11,1.0,1
5,434,11261,2008-02-06,Mist,0.29268292682926833,0.0,0.0,0.7604166666666666,0.29850746268656714,0.0,0.0,9.0,0.0,0.0,0.03333333333333333,0.0,2008.0,2.0,6.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,3,16,16,8,1,0.0,1
6,435,11265,2008-02-07,Mist,0.3414634146341464,0.0,0.0,0.6875,0.30597014925373145,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.1,2008.0,2.0,6.0,7.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,4,14,16,3,4,1.0,1
7,436,11269,2008-02-08,Mist,0.3170731707317074,0.0,0.0,0.7083333333333334,0.3283582089552244,0.0,0.0,11.0,0.0,0.0,0.016666666666666666,0.2,2008.0,2.0,6.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.75,0.9330127018922192,0.8786490586790042,0.8265544698963292,3,15,19,3,7,1.0,1
