,Unnamed: 0,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp,sequence
2392,9571,2006-12-08,Mist,0.3414634146341464,0.0,0.0,0.65625,0.3358208955223887,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.05135135135135136,2006.0,12.0,49.0,8.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14644660940672605,0.14644660940672646,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,4,14,19,3,2,1.0,347
2393,9575,2006-12-09,Mist,0.36585365853658536,0.0,0.0,0.7395833333333334,0.3283582089552244,0.0,0.0,11.0,0.0,0.0,0.03333333333333333,0.0,2006.0,12.0,49.0,9.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14644660940672605,0.14644660940672646,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,5,16,19,8,1,1.0,347
2394,9579,2006-12-10,Smoke,0.426829268292683,0.0,0.0,0.5364583333333333,0.2947761194029854,0.0,0.0,18.0,0.0,0.0,0.016666666666666666,0.0,2006.0,12.0,49.0,10.0,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07322330470336302,0.32322330470336325,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,7,11,15,3,1,3.0,347
2393,9575,2006-12-09,Mist,0.36585365853658536,0.0,0.0,0.7395833333333334,0.3283582089552244,0.0,0.0,11.0,0.0,0.0,0.03333333333333333,0.0,2006.0,12.0,49.0,9.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14644660940672605,0.14644660940672646,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,5,16,19,8,1,1.0,348
2394,9579,2006-12-10,Smoke,0.426829268292683,0.0,0.0,0.5364583333333333,0.2947761194029854,0.0,0.0,18.0,0.0,0.0,0.016666666666666666,0.0,2006.0,12.0,49.0,10.0,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07322330470336302,0.32322330470336325,1.0,0.4999999999999999,0.9447800549796659,0.2715850698049551,7,11,15,3,1,3.0,348
2395,9583,2006-12-11,Haze,0.3170731707317074,0.0,0.0,0.31249999999999994,0.29850746268656714,0.0,0.0,19.0,0.0,0.0,0.03333333333333333,0.2,2006.0,12.0,50.0,11.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,1.0,0.4999999999999999,0.9686823294520609,0.3258226899672376,3,6,16,8,7,4.0,348
2396,9587,2006-12-12,Smoke,0.3414634146341464,0.0,0.0,0.5416666666666666,0.32462686567164223,0.0,0.0,14.5,0.0,0.0,0.025,0.1,2006.0,12.0,50.0,12.0,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07322330470336302,0.32322330470336325,1.0,0.4999999999999999,0.9686823294520609,0.3258226899672376,4,11,18,6,4,2.0,348
2397,9591,2006-12-13,Smoke,0.3414634146341464,0.0,0.0,0.4947916666666666,0.3283582089552244,0.0,0.0,16.0,0.0,0.0,0.025,0.05,2006.0,12.0,50.0,13.0,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07322330470336302,0.32322330470336325,1.0,0.4999999999999999,0.9686823294520609,0.3258226899672376,4,10,19,6,2,3.0,348
2398,9595,2006-12-14,Smoke,0.30487804878048785,0.0,0.0,0.30729166666666663,0.32462686567164223,0.0,0.0,19.0,0.0,0.0,0.03333333333333333,0.1,2006.0,12.0,50.0,14.0,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07322330470336302,0.32322330470336325,1.0,0.4999999999999999,0.9686823294520609,0.3258226899672376,3,5,18,8,4,4.0,348
2399,9599,2006-12-15,Haze,0.35365853658536583,0.0,0.0,0.4427083333333333,0.3208955223880601,0.0,0.0,18.0,0.0,0.0,0.03333333333333333,0.05,2006.0,12.0,50.0,15.0,13.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07322330470336302,0.32322330470336325,1.0,0.4999999999999999,0.9686823294520609,0.3258226899672376,5,9,18,8,2,3.0,348
