datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,hour_cos,hour_sin,month_cos,month_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
2002-02-05,Smoke,0.24390243902439024,0.0,0.0,0.3354166666666666,0.3059701492537316,0.0,0.0,19.6,0.0,0.0,0.049333333333333326,0.3902702702702703,2002.0,2.0,6.0,5.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,1,6,16,13,14,4.0
2002-02-06,Haze,0.3170731707317074,0.0,0.0,0.31249999999999994,0.2761194029850751,0.0,0.0,24.0,0.0,0.0,0.06666666666666667,0.35135135135135137,2002.0,2.0,6.0,6.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.75,0.9330127018922193,3,6,13,18,13,5.0
2002-02-07,Smoke,0.3463414634146342,0.0,0.0,0.3916666666666666,0.28656716417910494,0.0,0.0,21.8,0.0,0.0,0.041666666666666664,0.3205405405405405,2002.0,2.0,6.0,7.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,4,7,14,11,12,4.0
2002-02-08,Smoke,0.4207317073170732,0.0,0.0,0.6354166666666666,0.30037313432835866,0.0,0.0,18.0,0.0,0.0,0.020833333333333336,0.1,2002.0,2.0,6.0,8.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.75,0.9330127018922193,7,13,16,4,4,3.0
2002-02-09,Haze,0.03252032520325205,0.0,0.0,0.16319444444444445,0.34079601990049824,0.0,0.0,19.0,0.0,0.0,0.06666666666666667,0.45045045045045046,2002.0,2.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.75,0.9330127018922193,0,2,19,18,16,4.0
2002-02-10,Smoke,0.14634146341463417,0.0,0.0,0.26041666666666663,0.33283582089552277,0.0,0.0,18.4,0.0,0.0,0.05,0.3908108108108108,2002.0,2.0,6.0,10.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,0,4,19,13,14,3.0
2002-02-11,Light Drizzle,0.34146341463414637,0.0,0.0,0.6145833333333334,0.2910447761194037,0.0,0.0,15.0,0.0,0.0,0.025,0.7,2002.0,2.0,7.0,11.0,7.0,0.0,1.0,0.0,0.0,0.3705904774487397,0.9829629131445341,0.75,0.9330127018922193,4,13,15,6,19,2.0
2002-02-12,Mostly Cloudy,0.34146341463414637,0.0,0.0,0.49999999999999994,0.35074626865671643,0.0,0.0,18.0,0.0,0.0,0.02333333333333333,0.0,2002.0,2.0,7.0,12.0,8.0,0.0,1.0,0.0,0.0,0.2500000000000001,0.9330127018922194,0.75,0.9330127018922193,4,10,19,5,1,3.0
2002-02-13,Smoke,0.35609756097560974,0.0,0.0,0.5270833333333333,0.34776119402985106,0.0,0.0,18.0,0.0,0.0,0.027666666666666666,0.4302702702702703,2002.0,2.0,7.0,13.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,5,11,19,6,15,3.0
2002-02-14,Haze,0.28658536585365857,0.0,0.0,0.33593749999999994,0.33208955223880654,0.0,0.0,21.5,0.0,0.0,0.056249999999999994,0.48783783783783785,2002.0,2.0,7.0,14.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.75,0.9330127018922193,2,6,19,15,17,4.0
2002-02-15,Haze,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3208955223880601,0.0,0.0,23.666666666666668,0.0,0.0,0.05722222222222222,0.41711711711711713,2002.0,2.0,7.0,15.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.75,0.9330127018922193,4,6,18,15,15,5.0
2002-02-16,Haze,0.30487804878048785,0.0,0.0,0.25,0.3022388059701493,0.0,0.0,26.5,0.0,0.0,0.0625,0.2756756756756757,2002.0,2.0,7.0,16.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.75,0.9330127018922193,3,4,16,17,10,6.0
2002-02-17,Smoke,0.3951219512195122,0.0,0.0,0.3458333333333333,0.3194029850746272,0.0,0.0,26.0,0.0,0.0,0.05233333333333333,0.2308108108108108,2002.0,2.0,7.0,17.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,6,6,18,14,9,6.0
2002-02-18,Smoke,0.3902439024390244,0.0,0.0,0.29999999999999993,0.33880597014925423,0.0,0.0,28.2,0.0,0.0,0.06999999999999999,0.2508108108108108,2002.0,2.0,8.0,18.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,6,5,19,19,9,7.0
2002-02-19,Haze,0.24390243902439027,0.0,0.0,0.15625,0.32462686567164223,0.0,0.0,30.0,0.0,0.0,0.075,0.3013513513513514,2002.0,2.0,8.0,19.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.75,0.9330127018922193,1,2,18,19,11,7.0
2002-02-20,Smoke,0.33170731707317075,0.0,0.0,0.3333333333333333,0.3149253731343286,0.0,0.0,24.0,0.0,0.0,0.04466666666666667,0.3010810810810811,2002.0,2.0,8.0,20.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,4,6,17,11,11,5.0
2002-02-21,Haze,0.2804878048780488,0.0,0.0,0.21093749999999997,0.3208955223880601,0.0,0.0,27.75,0.0,0.0,0.050416666666666665,0.17567567567567569,2002.0,2.0,8.0,21.0,6.75,0.0,1.0,0.0,0.0,0.41161165235168157,0.9548698042205854,0.75,0.9330127018922193,2,3,18,13,7,6.0
2002-02-22,Haze,0.35609756097560974,0.0,0.0,0.2520833333333333,0.3194029850746272,0.0,0.0,28.8,0.0,0.0,0.07999999999999999,0.4302702702702703,2002.0,2.0,8.0,22.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,5,4,18,19,15,7.0
2002-02-23,Haze,0.28658536585365857,0.0,0.0,0.2890625,0.33208955223880654,0.0,0.0,23.5,0.0,0.0,0.07291666666666666,0.625,2002.0,2.0,8.0,23.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.75,0.9330127018922193,2,5,19,19,19,5.0
2002-02-24,Haze,0.36585365853658536,0.0,0.0,0.3354166666666666,0.3059701492537316,0.0,0.0,25.0,0.0,0.0,0.07499999999999998,0.3205405405405406,2002.0,2.0,8.0,24.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,5,6,16,19,12,6.0
2002-02-25,Haze,0.31097560975609756,0.0,0.0,0.3229166666666666,0.3264925373134333,0.0,0.0,23.25,0.0,0.0,0.05499999999999999,0.2513513513513514,2002.0,2.0,9.0,25.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.75,0.9330127018922193,3,6,19,15,9,5.0
2002-02-26,Smoke,0.33170731707317075,0.0,0.0,0.3770833333333333,0.3238805970149258,0.0,0.0,22.0,0.0,0.0,0.04033333333333333,0.45027027027027033,2002.0,2.0,9.0,26.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,4,7,18,10,16,5.0
2002-02-27,Haze,0.34756097560975613,0.0,0.0,0.328125,0.30410447761194037,0.0,0.0,24.5,0.0,0.0,0.06583333333333333,0.42500000000000004,2002.0,2.0,9.0,27.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.75,0.9330127018922193,4,6,16,18,15,5.0
2002-02-28,Haze,0.34959349593495936,0.0,0.0,0.32638888888888884,0.2835820895522394,0.0,0.0,24.666666666666668,0.0,0.0,0.07222222222222223,0.3504504504504505,2002.0,2.0,9.0,28.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.75,0.9330127018922193,5,6,14,19,13,5.0
2002-03-01,Haze,0.36585365853658536,0.0,0.0,0.3145833333333333,0.28208955223880655,0.0,0.0,26.0,0.0,0.0,0.05433333333333333,0.40054054054054056,2002.0,3.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,5,6,14,14,14,6.0
2002-03-02,Light Drizzle,0.4390243902439025,0.0,0.0,0.6666666666666666,0.2761194029850751,0.0,0.0,18.0,0.0,0.0,0.025,0.4,2002.0,3.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,0.3705904774487397,0.9829629131445341,0.5,1.0,8,14,13,6,14,3.0
2002-03-03,Haze,0.29268292682926833,0.0,0.0,0.29687499999999994,0.30410447761194037,0.0,0.0,23.75,0.0,0.0,0.074375,0.5628378378378378,2002.0,3.0,9.0,3.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.5,1.0,3,5,16,19,19,5.0
2002-03-04,Haze,0.27439024390243905,0.0,0.0,0.2630208333333333,0.28731343283582134,0.0,0.0,24.5,0.0,0.0,0.06583333333333333,0.7256756756756757,2002.0,3.0,10.0,4.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.5,1.0,2,4,14,18,19,5.0
2002-03-05,Clear,0.1951219512195122,0.0,0.0,0.16666666666666666,0.2835820895522394,0.0,0.0,27.0,0.0,0.0,0.1,0.7513513513513514,2002.0,3.0,10.0,5.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.5,1.0,0,2,14,19,19,6.0
2002-03-06,Haze,0.2731707317073171,0.0,0.0,0.23541666666666666,0.2970149253731346,0.0,0.0,26.2,0.0,0.0,0.07833333333333332,0.4302702702702703,2002.0,3.0,10.0,6.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,2,4,15,19,15,6.0
2002-03-07,Haze,0.23902439024390248,0.0,0.0,0.18125,0.28656716417910494,0.0,0.0,28.2,0.0,0.0,0.07833333333333332,0.24108108108108112,2002.0,3.0,10.0,7.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,1,2,14,19,9,7.0
2002-03-08,Haze,0.29268292682926833,0.0,0.0,0.22916666666666666,0.2895522388059705,0.0,0.0,27.2,0.0,0.0,0.08166666666666665,0.37081081081081085,2002.0,3.0,10.0,8.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,3,4,15,19,13,6.0
2002-03-09,Haze,0.4390243902439025,0.0,0.0,0.32291666666666663,0.2761194029850751,0.0,0.0,29.0,0.0,0.0,0.06666666666666667,0.6513513513513515,2002.0,3.0,10.0,9.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.5,1.0,8,6,13,18,19,7.0
2002-03-10,Haze,0.44715447154471555,0.0,0.0,0.31597222222222215,0.3034825870646767,0.0,0.0,29.666666666666668,0.0,0.0,0.06388888888888888,0.6504504504504505,2002.0,3.0,10.0,10.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.5,1.0,8,6,16,17,19,7.0
2002-03-11,Haze,0.33658536585365856,0.0,0.0,0.3083333333333333,0.31343283582089576,0.0,0.0,25.2,0.0,0.0,0.07166666666666666,0.7102702702702703,2002.0,3.0,11.0,11.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,4,5,17,19,19,6.0
2002-03-12,Haze,0.3780487804878049,0.0,0.0,0.28125,0.2947761194029854,0.0,0.0,28.0,0.0,0.0,0.058333333333333334,0.45,2002.0,3.0,11.0,12.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.5,1.0,6,5,15,16,16,7.0
2002-03-13,Haze,0.2682926829268293,0.0,0.0,0.1875,0.3022388059701493,0.0,0.0,29.0,0.0,0.0,0.06666666666666667,0.42567567567567566,2002.0,3.0,11.0,13.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.5,1.0,2,3,16,18,15,7.0
2002-03-14,Haze,0.29268292682926833,0.0,0.0,0.20312499999999997,0.2985074626865676,0.0,0.0,28.75,0.0,0.0,0.075,0.48783783783783785,2002.0,3.0,11.0,14.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.5,1.0,3,3,16,19,17,7.0
2002-03-15,Clear,0.2682926829268293,0.0,0.0,0.15625,0.2761194029850751,0.0,0.0,31.0,0.0,0.0,0.1,0.6513513513513515,2002.0,3.0,11.0,15.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.5,1.0,2,2,13,19,19,8.0
2002-03-16,Clear,0.2682926829268293,0.0,0.0,0.13541666666666666,0.2686567164179108,0.0,0.0,33.0,0.0,0.0,0.1,0.5513513513513514,2002.0,3.0,11.0,16.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.5,1.0,2,1,12,19,19,8.0
2002-03-17,Clear,0.2682926829268293,0.0,0.0,0.13541666666666666,0.2761194029850751,0.0,0.0,33.0,0.0,0.0,0.1,0.5513513513513514,2002.0,3.0,11.0,17.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.5,1.0,2,1,13,19,19,8.0
2002-03-18,Haze,0.37560975609756103,0.0,0.0,0.2104166666666666,0.30447761194029876,0.0,0.0,32.8,0.0,0.0,0.07333333333333333,0.4108108108108108,2002.0,3.0,12.0,18.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,5,3,16,19,15,8.0
2002-03-19,Clear,0.4341463414634147,0.0,0.0,0.24999999999999994,0.3000000000000004,0.0,0.0,32.6,0.0,0.0,0.08499999999999999,0.3205405405405405,2002.0,3.0,12.0,19.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,7,4,16,19,12,8.0
2002-03-20,Haze,0.3252032520325204,0.0,0.0,0.14583333333333334,0.2761194029850751,0.0,0.0,35.333333333333336,0.0,0.0,0.07777777777777778,0.26756756756756755,2002.0,3.0,12.0,20.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.5,1.0,4,2,13,19,10,9.0
2002-03-21,Scattered Clouds,0.5121951219512195,0.0,0.0,0.29166666666666663,0.24626865671641873,0.0,0.0,34.0,0.0,0.0,0.041666666666666664,0.35135135135135137,2002.0,3.0,12.0,21.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.5,1.0,10,5,10,11,13,9.0
2002-03-22,Clear,0.4024390243902439,0.0,0.0,0.234375,0.2686567164179108,0.0,0.0,32.0,0.0,0.0,0.0375,0.2256756756756757,2002.0,3.0,12.0,22.0,5.5,0.0,1.0,0.0,0.0,0.5647047612756302,0.991481456572267,0.5,1.0,6,4,12,9,8,8.0
2002-03-23,Partly Cloudy,0.4024390243902439,0.0,0.0,0.23697916666666666,0.24440298507462743,0.0,0.0,32.25,0.0,0.0,0.09166666666666667,0.45,2002.0,3.0,12.0,23.0,7.25,0.0,1.0,0.0,0.0,0.34911165235168157,0.9381229796936403,0.5,1.0,6,4,10,19,16,8.0
2002-03-24,Haze,0.3853658536585366,0.0,0.0,0.19375,0.21641791044776149,0.0,0.0,34.0,0.0,0.0,0.08166666666666665,0.3405405405405405,2002.0,3.0,12.0,24.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,6,3,7,19,12,9.0
2002-03-25,Haze,0.41463414634146345,0.0,0.0,0.24791666666666665,0.2238805970149258,0.0,0.0,31.8,0.0,0.0,0.06916666666666665,0.6102702702702703,2002.0,3.0,13.0,25.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.5,1.0,7,4,7,19,19,8.0
2002-03-26,Partly Cloudy,0.4146341463414635,0.0,0.0,0.22569444444444442,0.24626865671641843,0.0,0.0,33.333333333333336,0.0,0.0,0.043333333333333335,0.41711711711711713,2002.0,3.0,13.0,26.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.5,1.0,7,3,10,11,15,8.0
2002-03-27,Clear,0.34959349593495936,0.0,0.0,0.21527777777777776,0.26368159203980124,0.0,0.0,31.0,0.0,0.0,0.07277777777777777,0.3675675675675676,2002.0,3.0,13.0,27.0,6.666666666666667,0.0,1.0,0.0,0.0,0.4166666666666667,0.9663128427270958,0.5,1.0,5,3,12,19,13,8.0
2002-03-28,Haze,0.25609756097560976,0.0,0.0,0.13020833333333331,0.2574626865671643,0.0,0.0,33.0,0.0,0.0,0.07916666666666666,0.3013513513513514,2002.0,3.0,13.0,28.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.5,1.0,1,1,11,19,11,8.0
2002-03-29,Clear,0.35365853658536583,0.0,0.0,0.15625,0.2649253731343286,0.0,0.0,35.5,0.0,0.0,0.1,0.6256756756756756,2002.0,3.0,13.0,29.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.5,1.0,5,2,12,19,19,9.0
2002-03-30,Haze,0.2804878048780488,0.0,0.0,0.12760416666666666,0.2649253731343286,0.0,0.0,34.75,0.0,0.0,0.07708333333333332,0.4378378378378378,2002.0,3.0,13.0,30.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.5,1.0,2,1,12,19,16,9.0
2002-03-31,Scattered Clouds,0.25609756097560976,0.0,0.0,0.08854166666666666,0.25746268656716453,0.0,0.0,38.25,0.0,0.0,0.08124999999999999,0.2628378378378378,2002.0,3.0,13.0,31.0,7.5,0.0,1.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.5,1.0,1,0,11,19,10,10.0
2002-04-01,Haze,0.43902439024390244,0.0,0.0,0.24479166666666663,0.26305970149253755,0.0,0.0,33.25,0.0,0.0,0.075,0.5,2002.0,4.0,14.0,1.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.2500000000000001,0.9330127018922194,8,4,12,19,18,8.0
2002-04-02,Haze,0.40487804878048783,0.0,0.0,0.23333333333333334,0.25820895522388093,0.0,0.0,32.2,0.0,0.0,0.06999999999999999,0.44000000000000006,2002.0,4.0,14.0,2.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,6,4,11,19,16,8.0
2002-04-03,Haze,0.25365853658536586,0.0,0.0,0.13541666666666666,0.2567164179104481,0.0,0.0,32.4,0.0,0.0,0.07666666666666666,0.35081081081081084,2002.0,4.0,14.0,3.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,1,1,11,19,13,8.0
2002-04-04,Haze,0.23414634146341462,0.0,0.0,0.10624999999999998,0.2492537313432841,0.0,0.0,35.0,0.0,0.0,0.06666666666666667,0.4,2002.0,4.0,14.0,4.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,0,1,10,18,14,9.0
2002-04-05,Haze,0.22764227642276427,0.0,0.0,0.07291666666666667,0.24626865671641843,0.0,0.0,39.0,0.0,0.0,0.07777777777777778,0.2333333333333333,2002.0,4.0,14.0,5.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.2500000000000001,0.9330127018922193,0,0,10,19,9,10.0
2002-04-06,Haze,0.2682926829268293,0.0,0.0,0.078125,0.25000000000000044,0.0,0.0,40.5,0.0,0.0,0.05,0.3256756756756757,2002.0,4.0,14.0,6.0,7.5,0.0,1.0,0.0,0.0,0.3102952387243699,0.9579878075183768,0.2500000000000001,0.9330127018922194,2,0,10,13,12,10.0
2002-04-07,Smoke,0.3707317073170732,0.0,0.0,0.15624999999999997,0.2686567164179108,0.0,0.0,36.6,0.0,0.0,0.03866666666666666,0.3908108108108108,2002.0,4.0,14.0,7.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,5,2,12,10,14,9.0
2002-04-08,Haze,0.3902439024390244,0.0,0.0,0.21614583333333331,0.2761194029850751,0.0,0.0,32.75,0.0,0.0,0.06874999999999999,0.4756756756756757,2002.0,4.0,15.0,8.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.2500000000000001,0.9330127018922194,6,3,13,19,17,8.0
2002-04-09,Haze,0.3853658536585366,0.0,0.0,0.19791666666666666,0.26119402985074663,0.0,0.0,33.6,0.0,0.0,0.056666666666666664,0.4,2002.0,4.0,15.0,9.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,6,3,12,15,14,8.0
2002-04-10,Haze,0.28658536585365857,0.0,0.0,0.13541666666666666,0.24067164179104528,0.0,0.0,34.0,0.0,0.0,0.075,0.5013513513513514,2002.0,4.0,15.0,10.0,7.0,0.0,1.0,0.0,0.0,0.38146403298949666,0.9423822514075069,0.2500000000000001,0.9330127018922194,2,1,9,19,18,9.0
2002-04-11,Clear,0.21951219512195125,0.0,0.0,0.08333333333333334,0.23880597014925442,0.0,0.0,37.0,0.0,0.0,0.1,0.7,2002.0,4.0,15.0,11.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.2500000000000001,0.9330127018922194,0,0,9,19,19,10.0
2002-04-12,Clear,0.21951219512195122,0.0,0.0,0.11458333333333333,0.26368159203980124,0.0,0.0,34.666666666666664,0.0,0.0,0.07777777777777778,0.2504504504504505,2002.0,4.0,15.0,12.0,6.666666666666667,0.0,1.0,0.0,0.0,0.42528537731932886,0.9455054345792693,0.2500000000000001,0.9330127018922193,0,1,12,19,9,9.0
2002-04-13,Haze,0.36585365853658536,0.0,0.0,0.13541666666666666,0.25373134328358216,0.0,0.0,38.0,0.0,0.0,0.06666666666666667,0.35135135135135137,2002.0,4.0,15.0,13.0,9.0,0.0,1.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.2500000000000001,0.9330127018922194,5,1,11,18,13,10.0
2002-04-14,Haze,0.29268292682926833,0.0,0.0,0.08333333333333334,0.22761194029850795,0.0,0.0,40.5,0.0,0.0,0.058333333333333334,0.4756756756756757,2002.0,4.0,15.0,14.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.2500000000000001,0.9330127018922194,3,0,8,16,17,10.0
2002-04-15,Haze,0.3170731707317074,0.0,0.0,0.09895833333333334,0.24253731343283658,0.0,0.0,39.5,0.0,0.0,0.075,0.3756756756756757,2002.0,4.0,16.0,15.0,7.5,0.0,1.0,0.0,0.0,0.3102952387243699,0.9579878075183768,0.2500000000000001,0.9330127018922194,3,0,9,19,14,10.0
2002-04-16,Mostly Cloudy,0.30487804878048785,0.0,0.0,0.08854166666666667,0.2313432835820901,0.0,0.0,40.0,0.0,0.0,0.0625,0.55,2002.0,4.0,16.0,16.0,8.5,0.0,1.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.2500000000000001,0.9330127018922194,3,0,8,17,19,10.0
2002-04-17,Scattered Clouds,0.3560975609756098,0.0,0.0,0.1375,0.24477611940298552,0.0,0.0,38.0,0.0,0.0,0.06583333333333333,0.52,2002.0,4.0,16.0,17.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,5,1,10,18,19,10.0
2002-04-18,Haze,0.3463414634146341,0.0,0.0,0.12291666666666667,0.2313432835820901,0.0,0.0,38.6,0.0,0.0,0.06433333333333333,0.45999999999999996,2002.0,4.0,16.0,18.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,4,1,8,17,16,10.0
2002-04-20,Clear,0.28455284552845533,0.0,0.0,0.07638888888888888,0.2562189054726369,0.0,0.0,41.0,0.0,0.0,0.06944444444444443,0.16666666666666666,2002.0,4.0,16.0,20.0,6.0,0.0,1.0,0.0,0.0,0.5,0.988641942096356,0.2500000000000001,0.9330127018922193,2,0,11,19,6,10.0
2002-04-21,Clear,0.30487804878048785,0.0,0.0,0.0859375,0.22761194029850795,0.0,0.0,41.0,0.0,0.0,0.06458333333333333,0.23783783783783782,2002.0,4.0,16.0,21.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.2500000000000001,0.9330127018922194,3,0,8,17,9,10.0
2002-04-22,Haze,0.30243902439024395,0.0,0.0,0.07708333333333332,0.2119402985074629,0.0,0.0,42.4,0.0,0.0,0.06999999999999999,0.47081081081081083,2002.0,4.0,17.0,22.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,3,0,6,19,17,10.0
2002-04-23,Clear,0.426829268292683,0.0,0.0,0.13541666666666666,0.22014925373134364,0.0,0.0,41.5,0.0,0.0,0.041666666666666664,0.2256756756756757,2002.0,4.0,17.0,23.0,7.5,0.0,1.0,0.0,0.0,0.3102952387243699,0.9579878075183768,0.2500000000000001,0.9330127018922194,7,1,7,11,8,10.0
2002-04-24,Partly Cloudy,0.5853658536585367,0.0,0.0,0.29166666666666663,0.2238805970149258,0.0,0.0,37.0,0.0,0.0,0.041666666666666664,0.4,2002.0,4.0,17.0,24.0,7.0,0.0,1.0,0.0,0.0,0.3705904774487397,0.9829629131445341,0.2500000000000001,0.9330127018922194,13,5,7,11,14,10.0
2002-04-25,Partly Cloudy,0.4024390243902439,0.0,0.0,0.1484375,0.20335820895522416,0.0,0.0,39.25,0.0,0.0,0.03916666666666667,0.2756756756756757,2002.0,4.0,17.0,25.0,6.5,0.0,1.0,0.0,0.0,0.4375,0.9747346320453218,0.2500000000000001,0.9330127018922194,6,2,5,10,10,10.0
2002-04-26,Haze,0.3252032520325203,0.0,0.0,0.14236111111111113,0.2412935323383092,0.0,0.0,35.666666666666664,0.0,0.0,0.06388888888888888,0.6675675675675675,2002.0,4.0,17.0,26.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.2500000000000001,0.9330127018922193,4,1,9,17,19,9.0
2002-04-27,Haze,0.25365853658536586,0.0,0.0,0.08958333333333332,0.2238805970149258,0.0,0.0,38.6,0.0,0.0,0.06499999999999999,0.3854054054054054,2002.0,4.0,17.0,27.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.2500000000000001,0.9330127018922194,1,0,7,17,14,10.0
2002-04-28,Clear,0.39024390243902446,0.0,0.0,0.16319444444444445,0.20149253731343317,0.0,0.0,37.0,0.0,0.0,0.03833333333333333,0.39999999999999997,2002.0,4.0,17.0,28.0,6.0,0.0,1.0,0.0,0.0,0.5,0.988641942096356,0.2500000000000001,0.9330127018922193,6,2,5,10,14,10.0
2002-04-29,Haze,0.23577235772357721,0.0,0.0,0.08680555555555554,0.21890547263681626,0.0,0.0,37.666666666666664,0.0,0.0,0.05722222222222222,0.43423423423423424,2002.0,4.0,18.0,29.0,8.0,0.0,1.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.2500000000000001,0.9330127018922193,1,0,7,15,16,10.0
2002-04-30,Clear,0.17073170731707318,0.0,0.0,0.06249999999999999,0.2313432835820901,0.0,0.0,37.0,0.0,0.0,0.03666666666666667,0.2513513513513514,2002.0,4.0,18.0,30.0,5.0,0.0,1.0,0.0,0.0,0.6294095225512604,0.9829629131445341,0.2500000000000001,0.9330127018922194,0,0,8,9,9,10.0
