,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
11655,2008-05-16,Haze,0.6341463414634146,0.0,0.0,0.29166666666666663,0.19402985074626944,0.0,0.0,35.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,20.0,16.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14644660940672605,0.14644660940672644,0.06698729810778065,0.75,0.14049160783410441,0.8484285316218811,15,5,4,8,1,9.0
11659,2008-05-17,Haze,0.5365853658536586,0.0,0.0,0.11458333333333334,0.14925373134328357,0.0,0.0,41.0,0.0,0.0,0.03333333333333333,0.1,2008.0,5.0,20.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5000000000000001,0.06698729810778065,0.75,0.14049160783410441,0.8484285316218811,11,1,0,8,4,10.0
11663,2008-05-18,Widespread Dust,0.6707317073170733,0.0,0.0,0.3645833333333333,0.15298507462686617,0.0,0.0,35.0,0.0,0.0,0.016666666666666666,0.07567567567567568,2008.0,5.0,20.0,18.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.14049160783410441,0.8484285316218811,16,7,0,3,3,9.0
11667,2008-05-19,Haze,0.6707317073170732,0.0,0.0,0.59375,0.20522388059701502,0.0,0.0,28.0,0.0,0.0,0.03333333333333333,0.1,2008.0,5.0,21.0,19.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,16,12,5,8,4,7.0
11671,2008-05-20,Haze,0.6585365853658537,0.0,0.0,0.5989583333333333,0.21641791044776149,0.0,0.0,27.0,0.0,0.0,0.03333333333333333,0.1256756756756757,2008.0,5.0,21.0,20.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,15,12,7,8,5,6.0
11675,2008-05-21,Haze,0.6829268292682927,0.0,0.0,0.8020833333333333,0.20522388059701502,0.0,0.0,24.5,0.0,0.0,0.03333333333333333,0.1,2008.0,5.0,21.0,21.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,16,17,5,8,4,5.0
11679,2008-05-22,Thunderstorms and Rain,0.6829268292682927,0.0,0.0,0.90625,0.20895522388059717,1.0,0.0,23.0,1.0,0.0,0.03333333333333333,0.2513513513513514,2008.0,5.0,21.0,22.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14644660940672605,0.14644660940672644,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,16,19,6,8,9,5.0
11683,2008-05-23,Haze,0.7195121951219513,0.0,0.0,0.5520833333333334,0.19776119402985115,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.15000000000000002,2008.0,5.0,21.0,23.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,18,11,5,8,6,8.0
11687,2008-05-24,Haze,0.6463414634146342,0.0,0.0,0.4427083333333333,0.19776119402985115,0.0,0.0,30.5,0.0,0.0,0.03333333333333333,0.1256756756756757,2008.0,5.0,21.0,24.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,15,9,5,8,5,7.0
11691,2008-05-25,Haze,0.6829268292682927,0.0,0.0,0.46874999999999994,0.20522388059701502,0.0,0.0,31.0,0.0,0.0,0.03333333333333333,0.35,2008.0,5.0,21.0,25.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.10178402520066376,0.8035333736853816,16,9,5,8,13,8.0
11695,2008-05-26,Haze,0.7195121951219513,0.0,0.0,0.5885416666666666,0.21641791044776149,0.0,0.0,30.0,0.0,0.0,0.03333333333333333,0.0,2008.0,5.0,22.0,26.0,13.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07322330470336302,0.32322330470336325,0.06698729810778065,0.75,0.06866035299699264,0.7543772725357004,18,12,7,8,1,7.0
