datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
2000-02-01,Fog,0.4634146341463415,1.0,0.0,0.9999999999999999,0.2761194029850751,0.0,0.0,13.0,0.0,0.0,0.005,0.2,2000.0,2.0,5.0,1.0,23.0,1.0,0.0,0.0,0.0,0.9829629131445341,0.3705904774487392,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,9,19,13,0,7,2.0
2000-02-01,Smoke,0.4439024390243903,0.0,0.0,0.6104166666666667,0.2626865671641793,0.0,0.0,19.6,0.0,0.0,0.042333333333333334,0.34054054054054056,2000.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,0.9146278745490302,0.7794461054290902,8,13,12,11,12,4.0
2000-02-01,Clear,0.48780487804878053,0.0,0.0,0.875,0.2686567164179108,0.0,0.0,16.0,0.0,0.0,0.016666666666666666,0.0,2000.0,2.0,5.0,1.0,15.0,0.0,0.0,1.0,0.0,0.14644660940672605,0.14644660940672644,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,9,19,12,3,1,3.0
2000-02-01,Clear,0.48780487804878053,0.0,0.0,0.875,0.2686567164179108,0.0,0.0,16.0,0.0,0.0,0.015,0.15135135135135136,2000.0,2.0,5.0,1.0,16.0,0.0,0.0,0.0,1.0,0.24999999999999978,0.06698729810778076,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,9,19,12,3,6,3.0
2000-02-02,Clear,0.459349593495935,0.0,0.0,0.9479166666666666,0.3097014925373136,0.0,0.0,13.666666666666666,0.0,0.0,0.022222222222222216,0.22522522522522523,2000.0,2.0,5.0,2.0,15.5,1.0,0.0,0.0,0.0,0.9148513000012898,0.43676507957478977,0.75,0.9330127018922193,0.91462787454903,0.7794461054290903,8,19,17,5,8,2.0
2000-02-02,Scattered Clouds,0.48780487804878053,0.0,0.0,0.8125,0.31343283582089576,0.0,0.0,17.0,0.0,0.0,0.02666666666666667,0.2513513513513514,2000.0,2.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.6294095225512604,0.9829629131445341,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,9,17,17,6,9,3.0
2000-02-02,Haze,0.5121951219512195,0.0,0.0,0.8229166666666666,0.29850746268656714,0.0,0.0,18.0,0.0,0.0,0.05,0.2,2000.0,2.0,5.0,2.0,13.0,0.0,0.0,1.0,0.0,0.017037086855465844,0.37059047744873963,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,10,18,16,13,7,3.0
2000-02-02,Mostly Cloudy,0.4959349593495935,0.0,0.0,0.8958333333333334,0.31343283582089576,0.0,0.0,16.0,0.0,0.0,0.03333333333333333,0.23423423423423428,2000.0,2.0,5.0,2.0,17.0,0.0,0.0,0.0,1.0,0.3735301591495797,0.0280081283210822,0.75,0.9330127018922193,0.91462787454903,0.7794461054290901,10,19,17,8,9,3.0
2000-02-03,Clear,0.4390243902439025,0.0,0.0,0.9999999999999999,0.31343283582089576,0.0,0.0,12.0,0.0,0.0,0.016666666666666666,0.1,2000.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,8,19,17,3,4,1.0
2000-02-03,Haze,0.451219512195122,0.0,0.0,0.5625,0.3283582089552244,0.0,0.0,21.0,0.0,0.0,0.0625,0.3,2000.0,2.0,5.0,3.0,6.5,0.0,1.0,0.0,0.0,0.4352952387243698,0.991481456572267,0.75,0.9330127018922193,0.91462787454903,0.7794461054290902,8,11,19,17,11,4.0
