,datetime, _conds, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,season_winter,season_spring,season_summer,season_monsoon,season_autumn,hour_cos,hour_sin,month_cos,month_sin,week_cos,week_sin, _dewptm_bars, _hum_bars, _pressurem_bars, _vism_bars, _wspdm_bars,Temp
125,2000-02-01,Smoke,0.4439024390243903,0.0,0.0,0.6104166666666667,0.2626865671641793,0.0,0.0,19.6,0.0,0.0,0.042333333333333334,0.34054054054054056,2000.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,0.9146278745490299,0.7794461054290902,8,13,12,11,12,4.0
129,2000-02-02,Scattered Clouds,0.48780487804878053,0.0,0.0,0.8125,0.31343283582089576,0.0,0.0,17.0,0.0,0.0,0.02666666666666667,0.2513513513513514,2000.0,2.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6294095225512604,0.9829629131445341,0.75,0.9330127018922193,0.9146278745490299,0.7794461054290902,9,17,17,6,9,3.0
133,2000-02-03,Haze,0.451219512195122,0.0,0.0,0.5625,0.3283582089552244,0.0,0.0,21.0,0.0,0.0,0.0625,0.3,2000.0,2.0,5.0,3.0,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4352952387243698,0.991481456572267,0.75,0.9330127018922193,0.9146278745490299,0.7794461054290902,8,11,19,17,11,4.0
137,2000-02-04,Haze,0.4085365853658537,0.0,0.0,0.4765624999999999,0.27052238805970186,0.0,0.0,21.75,0.0,0.0,0.075,0.5628378378378378,2000.0,2.0,5.0,4.0,7.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3167592717138665,0.9423822514075069,0.75,0.9330127018922193,0.9146278745490299,0.7794461054290902,7,9,13,19,19,4.0
141,2000-02-05,Haze,0.4,0.0,0.0,0.73125,0.2716417910447765,0.0,0.0,15.0,0.0,0.0,0.07166666666666667,0.5502702702702702,2000.0,2.0,5.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37928932188134523,0.9504983837549122,0.75,0.9330127018922193,0.9146278745490299,0.7794461054290902,6,15,13,19,19,2.0
145,2000-02-06,Haze,0.426829268292683,0.0,0.0,0.6666666666666666,0.30597014925373145,0.0,0.0,17.5,0.0,0.0,0.06666666666666667,0.3,2000.0,2.0,5.0,6.0,8.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1982233047033632,0.8932830462427466,0.75,0.9330127018922193,0.9146278745490299,0.7794461054290902,7,14,16,18,11,3.0
149,2000-02-07,Haze,0.4390243902439025,0.0,0.0,0.7604166666666666,0.30597014925373145,0.0,0.0,16.0,0.0,0.0,0.06666666666666667,0.2,2000.0,2.0,6.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14644660940672627,0.8535533905932737,0.75,0.9330127018922193,0.8786490586790042,0.8265544698963292,8,16,16,18,7,3.0
153,2000-02-08,Fog,0.3902439024390244,1.0,0.0,0.9999999999999999,0.31343283582089576,0.0,0.0,10.0,0.0,0.0,0.008333333333333333,0.2513513513513514,2000.0,2.0,6.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6294095225512604,0.9829629131445341,0.75,0.9330127018922193,0.8786490586790042,0.8265544698963292,6,19,17,1,9,1.0
157,2000-02-09,Haze,0.3821138211382114,0.0,0.0,0.5138888888888888,0.2985074626865674,0.0,0.0,19.333333333333332,0.0,0.0,0.06388888888888888,0.26666666666666666,2000.0,2.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25567902895182204,0.9231763352100092,0.75,0.9330127018922193,0.8786490586790042,0.8265544698963292,6,10,16,17,10,4.0
161,2000-02-10,Haze,0.3597560975609756,0.0,0.0,0.47656249999999994,0.2817164179104483,0.0,0.0,19.5,0.0,0.0,0.06458333333333334,0.5378378378378379,2000.0,2.0,6.0,10.0,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4375,0.9747346320453218,0.75,0.9330127018922193,0.8786490586790042,0.8265544698963292,5,9,14,17,19,4.0
