datetime, _dewptm, _fog, _hail, _hum, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wspdm,year,month,week,day,hour,night,morning,noon,evening,Temp
2000-01-23,0.43292682926829273,0.5,0.0,0.875,0.31343283582089576,0.0,0.0,13.75,0.0,0.0,0.01625,0.025,2000.0,1.0,3.0,23.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-01-24,0.4207317073170732,0.5,0.0,0.7604166666666667,0.3283582089552244,0.0,0.0,15.25,0.0,0.0,0.016666666666666666,0.03783783783783784,2000.0,1.0,4.0,24.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-01-25,0.44512195121951226,0.0,0.0,0.90625,0.3264925373134333,0.5,0.0,13.75,0.25,0.0,0.04791666666666666,0.4875,2000.0,1.0,4.0,25.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-01-26,0.451219512195122,0.0,0.0,0.890625,0.3358208955223887,0.0,0.0,14.25,0.0,0.0,0.04083333333333333,0.0,2000.0,1.0,4.0,26.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-01-27,0.43292682926829273,0.0,0.0,0.96875,0.34141791044776193,0.0,0.0,12.25,0.0,0.0,0.0225,0.28783783783783784,2000.0,1.0,4.0,27.0,17.5,0.0,0.0,0.0,1.0,1.0
2000-01-28,0.35772357723577236,0.0,0.0,0.7951388888888888,0.3333333333333339,0.0,0.0,12.0,0.0,0.0,0.035555555555555556,0.31711711711711715,2000.0,1.0,4.0,28.0,17.333333333333332,0.0,0.0,0.0,1.0,1.0
2000-01-29,0.36585365853658536,0.0,0.0,0.7604166666666667,0.3171641791044779,0.0,0.0,13.0,0.0,0.0,0.030416666666666668,0.16283783783783784,2000.0,1.0,4.0,29.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-01-30,0.3780487804878049,0.0,0.0,0.6979166666666666,0.3078358208955225,0.0,0.0,14.75,0.0,0.0,0.025416666666666667,0.20067567567567568,2000.0,1.0,4.0,30.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-01-31,0.4308943089430895,0.0,0.0,0.7256944444444445,0.28109452736318463,0.0,0.0,16.333333333333332,0.0,0.0,0.03833333333333333,0.5,2000.0,1.0,5.0,31.0,17.0,0.0,0.0,0.0,1.0,3.0
2000-02-01,0.48780487804878053,0.75,0.0,0.953125,0.274253731343284,0.0,0.0,14.75,0.0,0.0,0.015,0.06283783783783783,2000.0,2.0,5.0,1.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-02,0.49390243902439024,0.0,0.0,0.90625,0.31343283582089576,0.0,0.0,15.75,0.0,0.0,0.03333333333333333,0.23851351351351358,2000.0,2.0,5.0,2.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-03,0.46951219512195125,0.0,0.0,0.8151041666666666,0.3078358208955225,0.0,0.0,16.25,0.0,0.0,0.017083333333333332,0.125,2000.0,2.0,5.0,3.0,17.5,0.0,0.0,0.0,1.0,3.0
2000-02-04,0.47967479674796754,0.0,0.0,0.9791666666666666,0.26119402985074647,0.0,0.0,14.0,0.0,0.0,0.03833333333333333,0.21711711711711712,2000.0,2.0,5.0,4.0,18.0,0.0,0.0,0.0,1.0,2.0
2000-02-05,0.4390243902439025,0.0,0.0,0.9375,0.2723880597014927,0.0,0.0,13.0,0.0,0.0,0.040833333333333326,0.0,2000.0,2.0,5.0,5.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-06,0.4085365853658537,0.0,0.0,0.921875,0.3115671641791047,0.0,0.0,12.0,0.0,0.0,0.029166666666666667,0.1635135135135135,2000.0,2.0,5.0,6.0,17.5,0.0,0.0,0.0,1.0,1.0
2000-02-07,0.4227642276422765,1.0,0.0,0.9999999999999999,0.30597014925373145,0.0,0.0,11.333333333333334,0.0,0.0,0.017777777777777778,0.0,2000.0,2.0,6.0,7.0,17.0,0.0,0.0,0.0,1.0,1.0
2000-02-08,0.426829268292683,1.0,0.0,0.9999999999999999,0.31343283582089576,0.0,0.0,11.5,0.0,0.0,0.004895833333333334,0.0,2000.0,2.0,6.0,8.0,17.0,0.0,0.0,0.0,1.0,1.0
2000-02-09,0.40650406504065045,0.0,0.0,0.7951388888888888,0.29601990049751264,0.0,0.0,14.0,0.0,0.0,0.02666666666666667,0.06666666666666667,2000.0,2.0,6.0,9.0,18.0,0.0,0.0,0.0,1.0,2.0
2000-02-10,0.4634146341463415,0.0,0.0,0.9999999999999999,0.2854477611940305,0.5,0.0,13.0,0.0,0.0,0.018333333333333333,0.18783783783783783,2000.0,2.0,6.0,10.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-11,0.426829268292683,0.0,0.0,0.96875,0.29850746268656714,0.0,0.0,12.0,0.0,0.0,0.015,0.0,2000.0,2.0,6.0,11.0,16.5,0.0,0.0,0.0,1.0,1.0
2000-02-12,0.4024390243902439,0.0,0.0,0.890625,0.3283582089552244,0.0,0.0,12.25,0.0,0.0,0.020833333333333332,0.0,2000.0,2.0,6.0,12.0,17.5,0.0,0.0,0.0,1.0,1.0
2000-02-13,0.35772357723577236,0.0,0.0,0.8506944444444445,0.3283582089552244,0.0,0.0,11.0,0.0,0.0,0.04333333333333333,0.050450450450450456,2000.0,2.0,6.0,13.0,17.666666666666668,0.0,0.0,0.0,1.0,1.0
2000-02-14,0.32317073170731714,0.0,0.0,0.6927083333333334,0.3283582089552244,0.0,0.0,12.5,0.0,0.0,0.035,0.13851351351351354,2000.0,2.0,7.0,14.0,17.5,0.0,0.0,0.0,1.0,1.0
2000-02-15,0.4207317073170732,0.25,0.0,0.8776041666666666,0.3022388059701493,0.0,0.0,13.25,0.0,0.0,0.017916666666666668,0.0,2000.0,2.0,7.0,15.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-16,0.38414634146341464,0.0,0.0,0.7213541666666667,0.2835820895522394,0.0,0.0,14.5,0.0,0.0,0.022500000000000003,0.10067567567567569,2000.0,2.0,7.0,16.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-17,0.3658536585365854,0.0,0.0,0.6380208333333334,0.2817164179104483,0.0,0.0,15.5,0.0,0.0,0.03333333333333333,0.08783783783783784,2000.0,2.0,7.0,17.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-18,0.3109756097560976,0.0,0.0,0.6145833333333334,0.29850746268656714,0.0,0.0,13.75,0.0,0.0,0.04416666666666667,0.0,2000.0,2.0,7.0,18.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-19,0.35975609756097565,0.0,0.0,0.6953125000000001,0.2966417910447763,0.0,0.0,14.0,0.0,0.0,0.03666666666666667,0.0,2000.0,2.0,7.0,19.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-20,0.33536585365853666,0.0,0.0,0.59375,0.2947761194029854,0.0,0.0,15.25,0.0,0.0,0.06458333333333333,0.27567567567567575,2000.0,2.0,7.0,20.0,17.5,0.0,0.0,0.0,1.0,2.0
2000-02-21,0.3902439024390244,0.0,0.0,0.6510416666666666,0.31343283582089576,0.0,0.0,16.25,0.0,0.0,0.05,0.12567567567567567,2000.0,2.0,8.0,21.0,17.5,0.0,0.0,0.0,1.0,3.0
2000-05-12,0.5853658536585367,0.0,0.0,0.59375,0.2238805970149258,1.0,0.0,26.0,1.0,0.0,0.025,0.9,2000.0,5.0,19.0,12.0,16.0,0.0,0.0,0.0,1.0,6.0
2000-06-10,0.7073170731707318,0.0,0.0,0.7291666666666666,0.19402985074626944,0.0,0.0,28.0,0.0,0.0,0.03666666666666667,0.07567567567567568,2000.0,6.0,23.0,10.0,18.5,0.0,0.0,0.0,1.0,7.0
2000-06-11,0.6463414634146342,0.0,0.0,0.5416666666666666,0.19216417910447836,0.0,0.0,30.25,0.0,0.0,0.04708333333333333,0.10067567567567569,2000.0,6.0,23.0,11.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-12,0.6341463414634148,0.0,0.0,0.5078125,0.18656716417910513,0.0,0.0,30.75,0.0,0.0,0.041666666666666664,0.21283783783783783,2000.0,6.0,24.0,12.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-13,0.6707317073170732,0.0,0.0,0.5234375,0.17910447761194082,0.0,0.0,31.75,0.0,0.0,0.03666666666666667,0.1506756756756757,2000.0,6.0,24.0,13.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-06-14,0.6219512195121952,0.0,0.0,0.39322916666666663,0.17910447761194082,0.0,0.0,34.25,0.0,0.0,0.042083333333333334,0.17567567567567569,2000.0,6.0,24.0,14.0,17.5,0.0,0.0,0.0,1.0,9.0
2000-06-15,0.6402439024390244,0.0,0.0,0.47916666666666663,0.17537313432835866,0.0,0.0,32.0,0.0,0.0,0.03791666666666667,0.425,2000.0,6.0,24.0,15.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-06-16,0.6646341463414634,0.0,0.0,0.5546875,0.17910447761194082,0.0,0.0,30.5,0.0,0.0,0.04041666666666667,0.5506756756756758,2000.0,6.0,24.0,16.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-17,0.6829268292682927,0.0,0.0,0.5,0.17350746268656758,0.0,0.0,33.0,0.0,0.0,0.04,0.4006756756756757,2000.0,6.0,24.0,17.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-06-18,0.6829268292682927,0.0,0.0,0.5416666666666666,0.18656716417910513,0.0,0.0,31.666666666666668,0.0,0.0,0.03833333333333333,0.5333333333333333,2000.0,6.0,24.0,18.0,17.0,0.0,0.0,0.0,1.0,8.0
2000-06-19,0.6219512195121952,0.0,0.0,0.5078125,0.19402985074626944,0.0,0.0,30.25,0.0,0.0,0.04479166666666666,0.4625,2000.0,6.0,25.0,19.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-20,0.6829268292682927,0.0,0.0,0.625,0.1958955223880603,0.0,0.0,29.5,0.0,0.0,0.04375,0.3635135135135135,2000.0,6.0,25.0,20.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-21,0.676829268292683,0.0,0.0,0.4583333333333333,0.17910447761194082,0.0,0.0,34.25,0.0,0.0,0.041666666666666664,0.42500000000000004,2000.0,6.0,25.0,21.0,17.5,0.0,0.0,0.0,1.0,9.0
2000-06-22,0.5731707317073171,0.0,0.0,0.49479166666666663,0.18656716417910513,0.25,0.0,28.5,0.25,0.0,0.042916666666666665,0.2878378378378379,2000.0,6.0,25.0,22.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-23,0.6341463414634146,0.0,0.0,0.546875,0.19216417910447836,0.0,0.0,29.5,0.0,0.0,0.034999999999999996,0.10067567567567567,2000.0,6.0,25.0,23.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-25,0.6280487804878049,0.0,0.0,0.45312499999999994,0.1716417910447765,0.0,0.0,32.25,0.0,0.0,0.0325,0.25067567567567567,2000.0,6.0,25.0,25.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-06-26,0.6829268292682927,0.0,0.0,0.5208333333333334,0.18656716417910513,0.0,0.0,32.333333333333336,0.0,0.0,0.03,0.10090090090090091,2000.0,6.0,26.0,26.0,18.0,0.0,0.0,0.0,1.0,8.0
2000-06-27,0.6219512195121951,0.0,0.0,0.53125,0.19402985074626944,0.0,0.0,29.5,0.0,0.0,0.03666666666666667,0.5,2000.0,6.0,26.0,27.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-28,0.6463414634146342,0.0,0.0,0.5390625,0.20149253731343286,0.0,0.0,30.25,0.0,0.0,0.04145833333333333,0.26351351351351354,2000.0,6.0,26.0,28.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-29,0.6280487804878049,0.0,0.0,0.5833333333333333,0.20149253731343286,0.0,0.0,28.25,0.0,0.0,0.041666666666666664,0.48783783783783785,2000.0,6.0,26.0,29.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-06-30,0.7134146341463415,0.0,0.0,0.65625,0.19402985074626944,0.0,0.0,30.0,0.0,0.0,0.04666666666666666,0.08783783783783784,2000.0,6.0,26.0,30.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-01,0.6585365853658537,0.0,0.0,0.5651041666666666,0.1958955223880603,0.0,0.0,30.0,0.0,0.0,0.05,0.1506756756756757,2000.0,7.0,26.0,1.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-02,0.6158536585365855,0.0,0.0,0.5885416666666666,0.20149253731343286,0.0,0.0,27.5,0.0,0.0,0.03333333333333333,0.2628378378378378,2000.0,7.0,26.0,2.0,17.5,0.0,0.0,0.0,1.0,6.0
2000-07-03,0.676829268292683,0.0,0.0,0.5390625,0.19402985074626944,0.0,0.0,31.5,0.0,0.0,0.04416666666666667,0.08783783783783783,2000.0,7.0,27.0,3.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-07-04,0.6524390243902439,0.0,0.0,0.48437499999999994,0.19402985074626944,0.0,0.0,32.25,0.0,0.0,0.05208333333333333,0.1,2000.0,7.0,27.0,4.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-07-05,0.6585365853658537,0.0,0.0,0.4505208333333333,0.1809701492537319,0.0,0.0,33.75,0.0,0.0,0.041666666666666664,0.03783783783783784,2000.0,7.0,27.0,5.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-07-06,0.6158536585365855,0.0,0.0,0.39322916666666663,0.1716417910447765,0.0,0.0,34.0,0.0,0.0,0.04291666666666666,0.21351351351351355,2000.0,7.0,27.0,6.0,17.5,0.0,0.0,0.0,1.0,9.0
2000-07-07,0.5731707317073171,0.0,0.0,0.40104166666666663,0.1809701492537319,0.0,0.0,31.75,0.0,0.0,0.05,0.3006756756756757,2000.0,7.0,27.0,7.0,17.5,0.0,0.0,0.0,1.0,8.0
2000-07-08,0.5609756097560976,0.0,0.0,0.4270833333333333,0.1716417910447765,0.0,0.0,30.0,0.0,0.0,0.07777777777777778,0.3675675675675676,2000.0,7.0,27.0,8.0,17.333333333333332,0.0,0.0,0.0,1.0,7.0
2000-07-09,0.6260162601626017,0.0,0.0,0.4479166666666666,0.15920398009950265,0.0,0.0,32.333333333333336,0.0,0.0,0.05833333333333333,0.21711711711711712,2000.0,7.0,27.0,9.0,17.333333333333332,0.0,0.0,0.0,1.0,8.0
2000-07-10,0.5548780487804879,0.0,0.0,0.4661458333333333,0.16604477611940327,0.0,0.0,28.5,0.0,0.0,0.05,0.2513513513513514,2000.0,7.0,28.0,10.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-11,0.6097560975609757,0.0,0.0,0.5286458333333333,0.17910447761194082,0.0,0.0,29.0,0.0,0.0,0.056249999999999994,0.33851351351351355,2000.0,7.0,28.0,11.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-12,0.6524390243902439,0.0,0.0,0.6041666666666666,0.17910447761194082,0.0,0.0,28.75,0.0,0.0,0.03958333333333333,0.12567567567567567,2000.0,7.0,28.0,12.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-13,0.6097560975609757,0.0,0.0,0.5104166666666666,0.17723880597014974,0.0,0.0,29.5,0.0,0.0,0.05,0.3506756756756757,2000.0,7.0,28.0,13.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-14,0.5853658536585367,0.0,0.0,0.6015625,0.17350746268656758,0.0,0.0,26.0,0.0,0.0,0.04416666666666666,0.42500000000000004,2000.0,7.0,28.0,14.0,17.5,0.0,0.0,0.0,1.0,6.0
2000-07-15,0.6524390243902439,0.0,0.0,0.5729166666666666,0.16231343283582111,0.0,0.0,29.5,0.0,0.0,0.035833333333333335,0.21283783783783788,2000.0,7.0,28.0,15.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-16,0.5975609756097562,0.0,0.0,0.5026041666666666,0.17910447761194082,0.25,0.0,29.25,0.5,0.0,0.034999999999999996,0.2756756756756757,2000.0,7.0,28.0,16.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-17,0.7560975609756099,0.0,0.0,0.8854166666666666,0.1716417910447765,1.0,0.0,27.0,0.0,0.0,0.03888888888888889,0.0,2000.0,7.0,29.0,17.0,17.666666666666668,0.0,0.0,0.0,1.0,6.0
2000-07-18,0.5914634146341464,0.0,0.0,0.5338541666666667,0.16977611940298543,0.0,0.0,28.0,0.0,0.0,0.03958333333333333,0.36283783783783785,2000.0,7.0,29.0,18.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-19,0.7378048780487806,0.0,0.0,0.6979166666666666,0.16977611940298543,0.0,0.0,30.0,0.0,0.0,0.05,0.07500000000000001,2000.0,7.0,29.0,19.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-20,0.5670731707317074,0.0,0.0,0.47395833333333337,0.17910447761194082,0.0,0.0,28.75,0.0,0.0,0.0625,0.3756756756756757,2000.0,7.0,29.0,20.0,17.5,0.0,0.0,0.0,1.0,7.0
2000-07-21,0.7621951219512195,0.0,0.0,0.96875,0.19402985074626944,0.0,0.0,25.75,0.0,0.0,0.05,0.55,2000.0,7.0,29.0,21.0,17.5,0.0,0.0,0.0,1.0,6.0
2000-07-22,0.6890243902439025,0.0,0.0,0.8020833333333333,0.21082089552238825,0.0,0.0,25.75,0.0,0.0,0.049999999999999996,0.3628378378378379,2000.0,7.0,29.0,22.0,17.5,0.0,0.0,0.0,1.0,6.0
